symbol	compound	herb_name
NOS1	nicotinamide adenine dinucleotide phosphate	Anethum graveolens
NOS1	nicotinamide adenine dinucleotide phosphate	Annona reticulata
NOS1	nicotinamide adenine dinucleotide phosphate	Apium graveolens
NOS1	nicotinamide adenine dinucleotide phosphate	Arachis hypogaea
NOS1	nicotinamide adenine dinucleotide phosphate	Arctium lappa
NOS1	nicotinamide adenine dinucleotide phosphate	Armoracia rusticana
NOS1	nicotinamide adenine dinucleotide phosphate	Artemisia dracunculus
NOS1	nicotinamide adenine dinucleotide phosphate	Artemisia vulgaris
NOS1	nicotinamide adenine dinucleotide phosphate	Asparagus officinalis
NOS1	nicotinamide adenine dinucleotide phosphate	Avena sativa
NOS1	nicotinamide adenine dinucleotide phosphate	Averrhoa carambola
NOS1	nicotinamide adenine dinucleotide phosphate	Bertholletia excelsa
NOS1	nicotinamide adenine dinucleotide phosphate	Beta vulgaris
NOS1	nicotinamide adenine dinucleotide phosphate	Borago officinalis
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica juncea
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica napus
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica napus var. napus
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica oleracea
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica oleracea var. botrytis
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica oleracea var. gemmifera
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica oleracea var. gongylodes
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica oleracea var. italica
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica rapa
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica rapa subsp. rapa
NOS1	nicotinamide adenine dinucleotide phosphate	Cajanus cajan
NOS1	nicotinamide adenine dinucleotide phosphate	Camellia sinensis
NOS1	nicotinamide adenine dinucleotide phosphate	Capparis spinosa
NOS1	nicotinamide adenine dinucleotide phosphate	Capsicum annuum
NOS1	nicotinamide adenine dinucleotide phosphate	Carica papaya
NOS1	nicotinamide adenine dinucleotide phosphate	Carthamus tinctorius
NOS1	nicotinamide adenine dinucleotide phosphate	Carum carvi
NOS1	nicotinamide adenine dinucleotide phosphate	Carya illinoinensis
NOS1	nicotinamide adenine dinucleotide phosphate	Castanea
NOS1	nicotinamide adenine dinucleotide phosphate	Chamaemelum nobile
NOS1	nicotinamide adenine dinucleotide phosphate	Cicer arietinum
NOS1	nicotinamide adenine dinucleotide phosphate	Cichorium endivia
NOS1	nicotinamide adenine dinucleotide phosphate	Cichorium intybus
NOS1	nicotinamide adenine dinucleotide phosphate	Cinnamomum aromaticum
NOS1	nicotinamide adenine dinucleotide phosphate	Cinnamomum verum
NOS1	nicotinamide adenine dinucleotide phosphate	Citrullus lanatus
NOS1	nicotinamide adenine dinucleotide phosphate	Citrus aurantiifolia
NOS1	nicotinamide adenine dinucleotide phosphate	Citrus limon
NOS1	nicotinamide adenine dinucleotide phosphate	Citrus maxima
NOS1	nicotinamide adenine dinucleotide phosphate	Citrus reticulata
NOS1	nicotinamide adenine dinucleotide phosphate	Citrus sinensis
NOS1	nicotinamide adenine dinucleotide phosphate	Coriandrum sativum
NOS1	nicotinamide adenine dinucleotide phosphate	Corylus avellana
NOS1	nicotinamide adenine dinucleotide phosphate	Crocus sativus
NOS1	nicotinamide adenine dinucleotide phosphate	Cucumis melo
NOS1	nicotinamide adenine dinucleotide phosphate	Cucumis sativus
NOS1	nicotinamide adenine dinucleotide phosphate	Cucurbita
NOS1	nicotinamide adenine dinucleotide phosphate	Cuminum cyminum
NOS1	nicotinamide adenine dinucleotide phosphate	Curcuma longa
NOS1	nicotinamide adenine dinucleotide phosphate	Cydonia oblonga
NOS1	nicotinamide adenine dinucleotide phosphate	Cymbopogon citratus
NOS1	nicotinamide adenine dinucleotide phosphate	Cynara cardunculus var. scolymus
NOS1	nicotinamide adenine dinucleotide phosphate	Daucus carota
NOS1	nicotinamide adenine dinucleotide phosphate	Diospyros kaki
NOS1	nicotinamide adenine dinucleotide phosphate	Elettaria cardamomum
NOS1	nicotinamide adenine dinucleotide phosphate	Empetrum nigrum
NOS1	nicotinamide adenine dinucleotide phosphate	Eriobotrya japonica
NOS1	nicotinamide adenine dinucleotide phosphate	Eruca vesicaria subsp. sativa
NOS1	nicotinamide adenine dinucleotide phosphate	Eugenia
NOS1	nicotinamide adenine dinucleotide phosphate	Fagopyrum esculentum
NOS1	nicotinamide adenine dinucleotide phosphate	Fagopyrum tataricum
NOS1	nicotinamide adenine dinucleotide phosphate	Ficus carica
NOS1	nicotinamide adenine dinucleotide phosphate	Foeniculum vulgare
NOS1	nicotinamide adenine dinucleotide phosphate	Fragaria x ananassa
NOS1	nicotinamide adenine dinucleotide phosphate	Gaylussacia baccata
NOS1	nicotinamide adenine dinucleotide phosphate	Glycine max
NOS1	nicotinamide adenine dinucleotide phosphate	Helianthus annuus
NOS1	nicotinamide adenine dinucleotide phosphate	Hippophae rhamnoides
NOS1	nicotinamide adenine dinucleotide phosphate	Hordeum vulgare
NOS1	nicotinamide adenine dinucleotide phosphate	Hyssopus officinalis
NOS1	nicotinamide adenine dinucleotide phosphate	Illicium verum
NOS1	nicotinamide adenine dinucleotide phosphate	Ipomoea aquatica
NOS1	nicotinamide adenine dinucleotide phosphate	Ipomoea batatas
NOS1	nicotinamide adenine dinucleotide phosphate	Juglans nigra
NOS1	nicotinamide adenine dinucleotide phosphate	Juglans regia
NOS1	nicotinamide adenine dinucleotide phosphate	Lactuca sativa
NOS1	nicotinamide adenine dinucleotide phosphate	Lathyrus sativus
NOS1	nicotinamide adenine dinucleotide phosphate	Laurus nobilis
NOS1	nicotinamide adenine dinucleotide phosphate	Lens culinaris
NOS1	nicotinamide adenine dinucleotide phosphate	Lepidium sativum
NOS1	nicotinamide adenine dinucleotide phosphate	Levisticum officinale
NOS1	nicotinamide adenine dinucleotide phosphate	Linum usitatissimum
NOS1	nicotinamide adenine dinucleotide phosphate	Lippia graveolens
NOS1	nicotinamide adenine dinucleotide phosphate	Litchi chinensis
NOS1	nicotinamide adenine dinucleotide phosphate	Lupinus
NOS1	nicotinamide adenine dinucleotide phosphate	Malus pumila
NOS1	nicotinamide adenine dinucleotide phosphate	Mangifera indica
NOS1	nicotinamide adenine dinucleotide phosphate	Matricaria chamomilla var. recutita
NOS1	nicotinamide adenine dinucleotide phosphate	Melissa officinalis
NOS1	nicotinamide adenine dinucleotide phosphate	Mentha
NOS1	nicotinamide adenine dinucleotide phosphate	Mentha aquatica
NOS1	nicotinamide adenine dinucleotide phosphate	Mentha arvensis
NOS1	nicotinamide adenine dinucleotide phosphate	Mentha spicata
NOS1	nicotinamide adenine dinucleotide phosphate	Mentha x piperita
NOS1	nicotinamide adenine dinucleotide phosphate	Mespilus germanica
NOS1	nicotinamide adenine dinucleotide phosphate	Momordica charantia
NOS1	nicotinamide adenine dinucleotide phosphate	Morus
NOS1	nicotinamide adenine dinucleotide phosphate	Morus nigra
NOS1	nicotinamide adenine dinucleotide phosphate	Myristica fragrans
NOS1	nicotinamide adenine dinucleotide phosphate	Ocimum basilicum
NOS1	nicotinamide adenine dinucleotide phosphate	Oenothera biennis
NOS1	nicotinamide adenine dinucleotide phosphate	Olea europaea
NOS1	nicotinamide adenine dinucleotide phosphate	Origanum majorana
NOS1	nicotinamide adenine dinucleotide phosphate	Origanum onites
NOS1	nicotinamide adenine dinucleotide phosphate	Origanum vulgare
NOS1	nicotinamide adenine dinucleotide phosphate	Oryza sativa
NOS1	nicotinamide adenine dinucleotide phosphate	Panicum miliaceum
NOS1	nicotinamide adenine dinucleotide phosphate	Papaver
NOS1	nicotinamide adenine dinucleotide phosphate	Passiflora edulis
NOS1	nicotinamide adenine dinucleotide phosphate	Pastinaca sativa
NOS1	nicotinamide adenine dinucleotide phosphate	Persea americana
NOS1	nicotinamide adenine dinucleotide phosphate	Petroselinum crispum
NOS1	nicotinamide adenine dinucleotide phosphate	Phaseolus coccineus
NOS1	nicotinamide adenine dinucleotide phosphate	Phaseolus lunatus
NOS1	nicotinamide adenine dinucleotide phosphate	Phaseolus vulgaris
NOS1	nicotinamide adenine dinucleotide phosphate	Phoenix dactylifera
NOS1	nicotinamide adenine dinucleotide phosphate	Aronia melanocarpa
NOS1	nicotinamide adenine dinucleotide phosphate	Pimpinella anisum
NOS1	nicotinamide adenine dinucleotide phosphate	Pinus
NOS1	nicotinamide adenine dinucleotide phosphate	Piper nigrum
NOS1	nicotinamide adenine dinucleotide phosphate	Pistacia vera
NOS1	nicotinamide adenine dinucleotide phosphate	Pisum sativum
NOS1	nicotinamide adenine dinucleotide phosphate	Portulaca oleracea
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus armeniaca
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus avium
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus cerasus
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus domestica
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus dulcis
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus persica
NOS1	nicotinamide adenine dinucleotide phosphate	Psidium guajava
NOS1	nicotinamide adenine dinucleotide phosphate	Punica granatum
NOS1	nicotinamide adenine dinucleotide phosphate	Pyrus communis
NOS1	nicotinamide adenine dinucleotide phosphate	Raphanus sativus
NOS1	nicotinamide adenine dinucleotide phosphate	Rheum rhabarbarum
NOS1	nicotinamide adenine dinucleotide phosphate	Ribes nigrum
NOS1	nicotinamide adenine dinucleotide phosphate	Ribes rubrum
NOS1	nicotinamide adenine dinucleotide phosphate	Ribes uva-crispa
NOS1	nicotinamide adenine dinucleotide phosphate	Salvia rosmarinus
NOS1	nicotinamide adenine dinucleotide phosphate	Rubus
NOS1	nicotinamide adenine dinucleotide phosphate	Rubus chamaemorus
NOS1	nicotinamide adenine dinucleotide phosphate	Rubus idaeus
NOS1	nicotinamide adenine dinucleotide phosphate	Rubus occidentalis
NOS1	nicotinamide adenine dinucleotide phosphate	Rumex acetosa
NOS1	nicotinamide adenine dinucleotide phosphate	Salvia officinalis
NOS1	nicotinamide adenine dinucleotide phosphate	Sambucus nigra
NOS1	nicotinamide adenine dinucleotide phosphate	Satureja hortensis
NOS1	nicotinamide adenine dinucleotide phosphate	Satureja montana
NOS1	nicotinamide adenine dinucleotide phosphate	Secale cereale
NOS1	nicotinamide adenine dinucleotide phosphate	Sesamum indicum
NOS1	nicotinamide adenine dinucleotide phosphate	Solanum lycopersicum
NOS1	nicotinamide adenine dinucleotide phosphate	Solanum lycopersicum var. cerasiforme
NOS1	nicotinamide adenine dinucleotide phosphate	Septoria lycopersici var. lycopersici
NOS1	nicotinamide adenine dinucleotide phosphate	Solanum melongena
NOS1	nicotinamide adenine dinucleotide phosphate	Solanum tuberosum
NOS1	nicotinamide adenine dinucleotide phosphate	Sorbus aucuparia
NOS1	nicotinamide adenine dinucleotide phosphate	Sorghum bicolor
NOS1	nicotinamide adenine dinucleotide phosphate	Spinacia oleracea
NOS1	nicotinamide adenine dinucleotide phosphate	Syzygium aromaticum
NOS1	nicotinamide adenine dinucleotide phosphate	Tamarindus indica
NOS1	nicotinamide adenine dinucleotide phosphate	Taraxacum officinale
NOS1	nicotinamide adenine dinucleotide phosphate	Theobroma cacao
NOS1	nicotinamide adenine dinucleotide phosphate	Thymus vulgaris
NOS1	nicotinamide adenine dinucleotide phosphate	Tilia
NOS1	nicotinamide adenine dinucleotide phosphate	Tilia cordata
NOS1	nicotinamide adenine dinucleotide phosphate	Trigonella foenum-graecum
NOS1	nicotinamide adenine dinucleotide phosphate	Triticum aestivum
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium angustifolium
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium arboreum
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium corymbosum
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium macrocarpon
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium myrtillus
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium vitis-idaea
NOS1	nicotinamide adenine dinucleotide phosphate	Vanilla
NOS1	nicotinamide adenine dinucleotide phosphate	Verbena officinalis
NOS1	nicotinamide adenine dinucleotide phosphate	Vicia faba
NOS1	nicotinamide adenine dinucleotide phosphate	Vigna angularis
NOS1	nicotinamide adenine dinucleotide phosphate	Vigna mungo
NOS1	nicotinamide adenine dinucleotide phosphate	Vigna radiata
NOS1	nicotinamide adenine dinucleotide phosphate	Vigna umbellata
NOS1	nicotinamide adenine dinucleotide phosphate	Vigna unguiculata
NOS1	nicotinamide adenine dinucleotide phosphate	Vitis rotundifolia
NOS1	nicotinamide adenine dinucleotide phosphate	Vitis vinifera
NOS1	nicotinamide adenine dinucleotide phosphate	Zea mays
NOS1	nicotinamide adenine dinucleotide phosphate	Zingiber officinale
NOS1	nicotinamide adenine dinucleotide phosphate	Rubus arcticus
NOS1	nicotinamide adenine dinucleotide phosphate	Musa acuminata
NOS1	nicotinamide adenine dinucleotide phosphate	Myrica
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium elliottii
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium myrtilloides
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium uliginosum
NOS1	nicotinamide adenine dinucleotide phosphate	Ribes aureum
NOS1	nicotinamide adenine dinucleotide phosphate	Apium graveolens Rapaceum Group
NOS1	nicotinamide adenine dinucleotide phosphate	Apium graveolens Dulce Group
NOS1	nicotinamide adenine dinucleotide phosphate	Allium tuberosum
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium oxycoccos
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium stamineum
NOS1	nicotinamide adenine dinucleotide phosphate	Panax ginseng
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium deliciosum
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium ovalifolium
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium ovatum
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium parvifolium
NOS1	nicotinamide adenine dinucleotide phosphate	Dimocarpus longan
NOS1	nicotinamide adenine dinucleotide phosphate	Macadamia tetraphylla
NOS1	nicotinamide adenine dinucleotide phosphate	Vitis aestivalis
NOS1	nicotinamide adenine dinucleotide phosphate	Vitis labrusca
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus persica var. nucipersica
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus persica var. persica
NOS1	nicotinamide adenine dinucleotide phosphate	Capsicum baccatum var. baccatum
NOS1	nicotinamide adenine dinucleotide phosphate	Capsicum chinense
NOS1	nicotinamide adenine dinucleotide phosphate	Capsicum
NOS1	nicotinamide adenine dinucleotide phosphate	Nephelium lappaceum
NOS1	nicotinamide adenine dinucleotide phosphate	Oryza rufipogon
NOS1	nicotinamide adenine dinucleotide phosphate	Zizania aquatica
NOS1	nicotinamide adenine dinucleotide phosphate	Beta vulgaris subsp. cicla
NOS1	nicotinamide adenine dinucleotide phosphate	Thymus pulegioides
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica oleracea var. costata
NOS1	nicotinamide adenine dinucleotide phosphate	Juglans ailanthifolia
NOS1	nicotinamide adenine dinucleotide phosphate	Allium fistulosum
NOS1	nicotinamide adenine dinucleotide phosphate	Triticum turgidum subsp. durum
NOS1	nicotinamide adenine dinucleotide phosphate	Allium ascalonicum
NOS1	nicotinamide adenine dinucleotide phosphate	Eruca vesicaria
NOS1	nicotinamide adenine dinucleotide phosphate	Daucus carota subsp. sativus
NOS1	nicotinamide adenine dinucleotide phosphate	Blumeria graminis f. sp. triticale
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica oleracea var. viridis
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium angustifolium x Vaccinium corymbosum
NOS1	nicotinamide adenine dinucleotide phosphate	Apium graveolens Secalinum Group
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica rapa var. perviridis
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica rapa subsp. chinensis
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica rapa subsp. pekinensis
NOS1	nicotinamide adenine dinucleotide phosphate	Citrus x paradisi
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica oleracea var. alboglabra
NOS1	nicotinamide adenine dinucleotide phosphate	Origanum x majoricum
NOS1	nicotinamide adenine dinucleotide phosphate	Hea
NOS1	nicotinamide adenine dinucleotide phosphate	Raphanus sativus var. niger
NOS1	nicotinamide adenine dinucleotide phosphate	Raphanus sativus var. sativus
NOS1	nicotinamide adenine dinucleotide phosphate	Apoidea
NOS1	nicotinamide adenine dinucleotide phosphate	Salvia elegans
NOS1	nicotinamide adenine dinucleotide phosphate	Ribes glandulosum
NOS1	nicotinamide adenine dinucleotide phosphate	unidentified
NOS1	nicotinamide adenine dinucleotide phosphate	Mycobacterium phage Seabiscuit
NOS1	nicotinamide adenine dinucleotide phosphate	Haliotis
NOS1	nicotinamide adenine dinucleotide phosphate	Crateva religiosa
NOS1	nicotinamide adenine dinucleotide phosphate	Malpighia emarginata
NOS1	nicotinamide adenine dinucleotide phosphate	Quercus
NOS1	nicotinamide adenine dinucleotide phosphate	Cucurbita maxima
NOS1	nicotinamide adenine dinucleotide phosphate	Eucheuma
NOS1	nicotinamide adenine dinucleotide phosphate	Medicago sativa
NOS1	nicotinamide adenine dinucleotide phosphate	Pimenta dioica
NOS1	nicotinamide adenine dinucleotide phosphate	Amaranthus
NOS1	nicotinamide adenine dinucleotide phosphate	Sagittaria latifolia
NOS1	nicotinamide adenine dinucleotide phosphate	Maranta arundinacea
NOS1	nicotinamide adenine dinucleotide phosphate	Pyrus pyrifolia
NOS1	nicotinamide adenine dinucleotide phosphate	Clupea harengus
NOS1	nicotinamide adenine dinucleotide phosphate	Phyllostachys edulis
NOS1	nicotinamide adenine dinucleotide phosphate	Fagus
NOS1	nicotinamide adenine dinucleotide phosphate	Artocarpus altilis
NOS1	nicotinamide adenine dinucleotide phosphate	Brosimum alicastrum
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica rapa Broccoletto Group
NOS1	nicotinamide adenine dinucleotide phosphate	Lota lota
NOS1	nicotinamide adenine dinucleotide phosphate	Petasites japonicus
NOS1	nicotinamide adenine dinucleotide phosphate	Peprilus triacanthus
NOS1	nicotinamide adenine dinucleotide phosphate	Juglans cinerea
NOS1	nicotinamide adenine dinucleotide phosphate	Cucurbita moschata
NOS1	nicotinamide adenine dinucleotide phosphate	Lagenaria siceraria
NOS1	nicotinamide adenine dinucleotide phosphate	Cynara cardunculus
NOS1	nicotinamide adenine dinucleotide phosphate	Carissa macrocarpa
NOS1	nicotinamide adenine dinucleotide phosphate	Ceratonia siliqua
NOS1	nicotinamide adenine dinucleotide phosphate	Manihot esculenta
NOS1	nicotinamide adenine dinucleotide phosphate	Sechium edule
NOS1	nicotinamide adenine dinucleotide phosphate	Annona cherimola
NOS1	nicotinamide adenine dinucleotide phosphate	Anthriscus cerefolium
NOS1	nicotinamide adenine dinucleotide phosphate	Salvia hispanica
NOS1	nicotinamide adenine dinucleotide phosphate	Castanea mollissima
NOS1	nicotinamide adenine dinucleotide phosphate	Eleocharis dulcis
NOS1	nicotinamide adenine dinucleotide phosphate	Glebionis coronaria
NOS1	nicotinamide adenine dinucleotide phosphate	Cocos nucifera
NOS1	nicotinamide adenine dinucleotide phosphate	Valerianella locusta
NOS1	nicotinamide adenine dinucleotide phosphate	Gossypium
NOS1	nicotinamide adenine dinucleotide phosphate	Vigna unguiculata subsp. cylindrica
NOS1	nicotinamide adenine dinucleotide phosphate	Malus
NOS1	nicotinamide adenine dinucleotide phosphate	Viburnum edule
NOS1	nicotinamide adenine dinucleotide phosphate	Myoxocephalus
NOS1	nicotinamide adenine dinucleotide phosphate	Rumex
NOS1	nicotinamide adenine dinucleotide phosphate	Durio zibethinus
NOS1	nicotinamide adenine dinucleotide phosphate	Sambucus
NOS1	nicotinamide adenine dinucleotide phosphate	Perideridia oregana
NOS1	nicotinamide adenine dinucleotide phosphate	Castanea sativa
NOS1	nicotinamide adenine dinucleotide phosphate	Chamaenerion angustifolium
NOS1	nicotinamide adenine dinucleotide phosphate	Ginkgo biloba
NOS1	nicotinamide adenine dinucleotide phosphate	Vitis
NOS1	nicotinamide adenine dinucleotide phosphate	Physalis
NOS1	nicotinamide adenine dinucleotide phosphate	Corylus
NOS1	nicotinamide adenine dinucleotide phosphate	Carya
NOS1	nicotinamide adenine dinucleotide phosphate	Moringa oleifera
NOS1	nicotinamide adenine dinucleotide phosphate	Lablab purpureus
NOS1	nicotinamide adenine dinucleotide phosphate	Chondrus crispus
NOS1	nicotinamide adenine dinucleotide phosphate	Artocarpus heterophyllus
NOS1	nicotinamide adenine dinucleotide phosphate	Castanea crenata
NOS1	nicotinamide adenine dinucleotide phosphate	Syzygium cumini
NOS1	nicotinamide adenine dinucleotide phosphate	Helianthus tuberosus
NOS1	nicotinamide adenine dinucleotide phosphate	Ziziphus sp.
NOS1	nicotinamide adenine dinucleotide phosphate	Corchorus olitorius
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica napus var. pabularia
NOS1	nicotinamide adenine dinucleotide phosphate	Laminaria
NOS1	nicotinamide adenine dinucleotide phosphate	Citrus
NOS1	nicotinamide adenine dinucleotide phosphate	Chenopodium album
NOS1	nicotinamide adenine dinucleotide phosphate	Rubus loganobaccus
NOS1	nicotinamide adenine dinucleotide phosphate	Nelumbo
NOS1	nicotinamide adenine dinucleotide phosphate	Nelumbo nucifera
NOS1	nicotinamide adenine dinucleotide phosphate	Lupinus albus
NOS1	nicotinamide adenine dinucleotide phosphate	Basella alba
NOS1	nicotinamide adenine dinucleotide phosphate	Mammea americana
NOS1	nicotinamide adenine dinucleotide phosphate	Garcinia mangostana
NOS1	nicotinamide adenine dinucleotide phosphate	Hedysarum alpinum
NOS1	nicotinamide adenine dinucleotide phosphate	Vigna aconitifolia
NOS1	nicotinamide adenine dinucleotide phosphate	Dioscorea pentaphylla
NOS1	nicotinamide adenine dinucleotide phosphate	Sinapis alba
NOS1	nicotinamide adenine dinucleotide phosphate	Tetragonia tetragonoides
NOS1	nicotinamide adenine dinucleotide phosphate	Nopalea cochenillifera
NOS1	nicotinamide adenine dinucleotide phosphate	Vaccinium reticulatum
NOS1	nicotinamide adenine dinucleotide phosphate	Abelmoschus esculentus
NOS1	nicotinamide adenine dinucleotide phosphate	Capsicum annuum var. annuum
NOS1	nicotinamide adenine dinucleotide phosphate	Diospyros virginiana
NOS1	nicotinamide adenine dinucleotide phosphate	Canarium ovatum
NOS1	nicotinamide adenine dinucleotide phosphate	Pinus edulis
NOS1	nicotinamide adenine dinucleotide phosphate	Eugenia uniflora
NOS1	nicotinamide adenine dinucleotide phosphate	Opuntia macrorhiza
NOS1	nicotinamide adenine dinucleotide phosphate	Musa x paradisiaca
NOS1	nicotinamide adenine dinucleotide phosphate	Phytolacca americana
NOS1	nicotinamide adenine dinucleotide phosphate	Papaver somniferum
NOS1	nicotinamide adenine dinucleotide phosphate	Pediomelum esculentum
NOS1	nicotinamide adenine dinucleotide phosphate	Opuntia
NOS1	nicotinamide adenine dinucleotide phosphate	Chenopodium quinoa
NOS1	nicotinamide adenine dinucleotide phosphate	Syzygium jambos
NOS1	nicotinamide adenine dinucleotide phosphate	Rosa
NOS1	nicotinamide adenine dinucleotide phosphate	Hibiscus sabdariffa
NOS1	nicotinamide adenine dinucleotide phosphate	Rubus spectabilis
NOS1	nicotinamide adenine dinucleotide phosphate	Tragopogon porrifolius
NOS1	nicotinamide adenine dinucleotide phosphate	Manilkara zapota
NOS1	nicotinamide adenine dinucleotide phosphate	Pouteria sapota
NOS1	nicotinamide adenine dinucleotide phosphate	Sesbania bispinosa
NOS1	nicotinamide adenine dinucleotide phosphate	Sisymbrium
NOS1	nicotinamide adenine dinucleotide phosphate	Annona muricata
NOS1	nicotinamide adenine dinucleotide phosphate	Triticum spelta
NOS1	nicotinamide adenine dinucleotide phosphate	Spirulina
NOS1	nicotinamide adenine dinucleotide phosphate	Psidium cattleyanum
NOS1	nicotinamide adenine dinucleotide phosphate	Annona squamosa
NOS1	nicotinamide adenine dinucleotide phosphate	Colocasia esculenta
NOS1	nicotinamide adenine dinucleotide phosphate	Eragrostis tef
NOS1	nicotinamide adenine dinucleotide phosphate	Physalis philadelphica var. immaculata
NOS1	nicotinamide adenine dinucleotide phosphate	Luffa aegyptiaca
NOS1	nicotinamide adenine dinucleotide phosphate	Eutrema japonicum
NOS1	nicotinamide adenine dinucleotide phosphate	Benincasa hispida
NOS1	nicotinamide adenine dinucleotide phosphate	Zizania
NOS1	nicotinamide adenine dinucleotide phosphate	Salix pulchra
NOS1	nicotinamide adenine dinucleotide phosphate	Psophocarpus tetragonolobus
NOS1	nicotinamide adenine dinucleotide phosphate	Dioscorea
NOS1	nicotinamide adenine dinucleotide phosphate	Pachyrhizus erosus
NOS1	nicotinamide adenine dinucleotide phosphate	Xanthosoma sagittifolium
NOS1	nicotinamide adenine dinucleotide phosphate	Vigna unguiculata subsp. unguiculata
NOS1	nicotinamide adenine dinucleotide phosphate	Macadamia
NOS1	nicotinamide adenine dinucleotide phosphate	Koenigia alpina
NOS1	nicotinamide adenine dinucleotide phosphate	Triticum turgidum subsp. turanicum
NOS1	nicotinamide adenine dinucleotide phosphate	Vigna unguiculata subsp. sesquipedalis
NOS1	nicotinamide adenine dinucleotide phosphate	Citrus latifolia
NOS1	nicotinamide adenine dinucleotide phosphate	Acca sellowiana
NOS1	nicotinamide adenine dinucleotide phosphate	Pangium edule
NOS1	nicotinamide adenine dinucleotide phosphate	Auricularia auricula-judae
NOS1	nicotinamide adenine dinucleotide phosphate	Agaricus bisporus
NOS1	nicotinamide adenine dinucleotide phosphate	Lentinula edodes
NOS1	nicotinamide adenine dinucleotide phosphate	Undaria pinnatifida
NOS1	nicotinamide adenine dinucleotide phosphate	Flammulina velutipes
NOS1	nicotinamide adenine dinucleotide phosphate	Dysphania ambrosioides
NOS1	nicotinamide adenine dinucleotide phosphate	Pleurotus ostreatus
NOS1	nicotinamide adenine dinucleotide phosphate	Auricularia polytricha
NOS1	nicotinamide adenine dinucleotide phosphate	Grifola frondosa
NOS1	nicotinamide adenine dinucleotide phosphate	Matteuccia struthiopteris
NOS1	nicotinamide adenine dinucleotide phosphate	Rumex arcticus
NOS1	nicotinamide adenine dinucleotide phosphate	Tinda
NOS1	nicotinamide adenine dinucleotide phosphate	Triticum
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus virginiana
NOS1	nicotinamide adenine dinucleotide phosphate	Agave
NOS1	nicotinamide adenine dinucleotide phosphate	Typha angustifolia
NOS1	nicotinamide adenine dinucleotide phosphate	Cantharellus cibarius
NOS1	nicotinamide adenine dinucleotide phosphate	Cinnamomum
NOS1	nicotinamide adenine dinucleotide phosphate	Elaeis
NOS1	nicotinamide adenine dinucleotide phosphate	Metroxylon sagu
NOS1	nicotinamide adenine dinucleotide phosphate	Diospyros
NOS1	nicotinamide adenine dinucleotide phosphate	Scorzonera hispanica
NOS1	nicotinamide adenine dinucleotide phosphate	Rhodophyta
NOS1	nicotinamide adenine dinucleotide phosphate	Saccharina japonica
NOS1	nicotinamide adenine dinucleotide phosphate	Cirsium
NOS1	nicotinamide adenine dinucleotide phosphate	Juglans
NOS1	nicotinamide adenine dinucleotide phosphate	Strombidae
NOS1	nicotinamide adenine dinucleotide phosphate	Cucumis metulifer
NOS1	nicotinamide adenine dinucleotide phosphate	Nu
NOS1	nicotinamide adenine dinucleotide phosphate	Attalea speciosa
